ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Juneteenth National Independence Day,Juneteenth National Independence Day_lower,Juneteenth National Independence Day_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (observed),New Year's Day (observed)_lower,New Year's Day (observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (observed),Veterans Day (observed)_lower,Veterans Day (observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,daily,daily_lower,daily_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,holidays,holidays_lower,holidays_upper,is_weekend,is_weekend_lower,is_weekend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat,Warehouse_ID,Product_ID
2023-05-21,187.563178664557,188.738164832115,246.0892921854587,187.563178664557,187.563178664557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0526591,0.0526591,0.0526591,0.0,0.0,0.0,0.0526591,0.0526591,0.0526591,0.15436912344815895,0.15436912344815895,0.15436912344815895,0.10309334050376702,0.10309334050376702,0.10309334050376702,0.2419794829443919,0.2419794829443919,0.2419794829443919,0.0,0.0,0.0,216.5171421461551,1,3
2023-05-22,187.619502843118,151.16845708597586,205.3705890637535,187.619502843118,187.619502843118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056298731032021015,-0.056298731032021015,-0.056298731032021015,-0.054471206781310955,-0.054471206781310955,-0.054471206781310955,0.2415352757492899,0.2415352757492899,0.2415352757492899,0.0,0.0,0.0,177.05676291619181,1,3
2023-05-23,187.67582702167905,149.96072125025432,209.14240758927252,187.67582702167905,187.67582702167905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04510289804757581,-0.04510289804757581,-0.04510289804757581,-0.04151763604761291,-0.04151763604761291,-0.04151763604761291,0.23977753800003707,0.23977753800003707,0.23977753800003707,0.0,0.0,0.0,179.2111033295258,1,3
2023-05-24,187.73215120024005,147.96539498275314,206.23912580443,187.73215120024005,187.73215120024005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0605126637172045,-0.0605126637172045,-0.0605126637172045,-0.05382084090852046,-0.05382084090852046,-0.05382084090852046,0.23667097719131597,0.23667097719131597,0.23667097719131597,0.0,0.0,0.0,176.37197866575252,1,3
2023-05-25,187.78847537880108,144.3314048350749,201.26645939256971,187.78847537880108,187.78847537880108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07365034680606547,-0.07365034680606547,-0.07365034680606547,-0.06250379999999382,-0.06250379999999382,-0.06250379999999382,0.23221625319392836,0.23221625319392836,0.23221625319392836,0.0,0.0,0.0,173.9577890409701,1,3
2023-05-26,187.84479955736208,146.69029319792608,206.1692926109124,187.84479955736208,187.84479955736208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04974735330203742,-0.04974735330203742,-0.04974735330203742,-0.03283415858125546,-0.03283415858125546,-0.03283415858125546,0.22644960527921804,0.22644960527921804,0.22644960527921804,0.0,0.0,0.0,178.5000179478316,1,3
2023-05-27,187.90112373592314,189.36053887177113,249.2128656869393,187.90112373592314,187.90112373592314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0526591,0.0526591,0.0526591,0.0,0.0,0.0,0.0526591,0.0526591,0.0526591,0.17079205767804828,0.17079205767804828,0.17079205767804828,0.14205430181440273,0.14205430181440273,0.14205430181440273,0.2194414558636456,0.2194414558636456,0.2194414558636456,0.0,0.0,0.0,219.993143298799,1,3
2023-05-28,187.95744791448413,182.69258315185826,241.5927640161319,187.95744791448413,187.95744791448413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0526591,0.0526591,0.0526591,0.0,0.0,0.0,0.0526591,0.0526591,0.0526591,0.1236836847141174,0.1236836847141174,0.1236836847141174,0.10309334050384236,0.10309334050384236,0.10309334050384236,0.21129404421027503,0.21129404421027503,0.21129404421027503,0.0,0.0,0.0,211.20471764200934,1,3
2023-05-29,188.0137720913854,132.67739281112395,188.50796534720712,188.0137720913854,188.0137720913854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044796,-0.044796,-0.044796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,-0.044796,-0.044796,-0.044796,0.0,0.0,0.0,-0.14049183522510972,-0.14049183522510972,-0.14049183522510972,-0.054471206781284434,-0.054471206781284434,-0.054471206781284434,0.20213817155617472,0.20213817155617472,0.20213817155617472,0.0,0.0,0.0,161.59937220267116,1,3
2023-05-30,188.07009626828665,142.764905622858,199.90043808099819,188.07009626828665,188.07009626828665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0927512714262755,-0.0927512714262755,-0.0927512714262755,-0.04151763604766341,-0.04151763604766341,-0.04151763604766341,0.1921291646213879,0.1921291646213879,0.1921291646213879,0.0,0.0,0.0,170.62635572214103,1,3
2023-05-31,188.1264204451879,135.36990453336267,197.8370571656725,188.1264204451879,188.1264204451879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11574145445606578,-0.11574145445606578,-0.11574145445606578,-0.053820840908441886,-0.053820840908441886,-0.053820840908441886,0.18144218645237611,0.18144218645237611,0.18144218645237611,0.0,0.0,0.0,166.3523949212485,1,3
2023-06-01,188.18274462208916,134.45168368577401,190.9795895762474,188.18274462208916,188.18274462208916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13559955856437994,-0.13559955856437994,-0.13559955856437994,-0.06250379999998207,-0.06250379999998207,-0.06250379999998207,0.17026704143560212,0.17026704143560212,0.17026704143560212,0.0,0.0,0.0,162.66524752190043,1,3
2023-06-02,188.23906879899042,137.64401221485917,194.590051606162,188.23906879899042,188.23906879899042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11739432400031197,-0.11739432400031197,-0.11739432400031197,-0.032834158581122035,-0.032834158581122035,-0.032834158581122035,0.15880263458081006,0.15880263458081006,0.15880263458081006,0.0,0.0,0.0,166.14087056688473,1,3
2023-06-03,188.29539297589167,177.19817224219784,234.35163999314597,188.29539297589167,188.29539297589167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0526591,0.0526591,0.0526591,0.0,0.0,0.0,0.0526591,0.0526591,0.0526591,0.09860185528640115,0.09860185528640115,0.09860185528640115,0.14205430181443973,0.14205430181443973,0.14205430181443973,0.14725125347196139,0.14725125347196139,0.14725125347196139,0.0,0.0,0.0,206.8616680651966,1,3
2023-06-04,188.35171715279287,168.19792999579366,225.38483775222494,188.35171715279287,188.35171715279287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0526591,0.0526591,0.0526591,0.0,0.0,0.0,0.0526591,0.0526591,0.0526591,0.04820248491176539,0.04820248491176539,0.04820248491176539,0.10309334050362659,0.10309334050362659,0.10309334050362659,0.1358128444081388,0.1358128444081388,0.1358128444081388,0.0,0.0,0.0,197.43073795695548,1,3
2023-06-05,188.40804132969413,126.82161358308187,185.22849327723006,188.40804132969413,188.40804132969413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17315455460576132,-0.17315455460576132,-0.17315455460576132,-0.05447120678138572,-0.05447120678138572,-0.05447120678138572,0.1246794521756244,0.1246794521756244,0.1246794521756244,0.0,0.0,0.0,155.78433084910708,1,3
2023-06-06,188.46436550659539,127.71068908120961,184.50348548648287,188.46436550659539,188.46436550659539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1708504503324481,-0.1708504503324481,-0.1708504503324481,-0.04151763604769457,-0.04151763604769457,-0.04151763604769457,0.11402998571524645,0.11402998571524645,0.11402998571524645,0.0,0.0,0.0,156.26514378817444,1,3
2023-06-07,188.52068968349664,122.62807073820196,182.51095902169806,188.52068968349664,188.52068968349664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19315818095536932,-0.19315818095536932,-0.19315818095536932,-0.05382084090846625,-0.05382084090846625,-0.05382084090846625,0.10402545995309691,0.10402545995309691,0.10402545995309691,0.0,0.0,0.0,152.10637619178078,1,3
2023-06-08,188.5770138603979,120.89672677944904,177.7884864977139,188.5770138603979,188.5770138603979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21106175233795418,-0.21106175233795418,-0.21106175233795418,-0.06250380000005012,-0.06250380000005012,-0.06250380000005012,0.09480484766209593,0.09480484766209593,0.09480484766209593,0.0,0.0,0.0,148.77561886436365,1,3
2023-06-09,188.63333803754557,124.4147295727396,179.0724057698749,188.63333803754557,188.63333803754557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18971530361843486,-0.18971530361843486,-0.18971530361843486,-0.032834158580988614,-0.032834158580988614,-0.032834158580988614,0.08648165496255374,0.08648165496255374,0.08648165496255374,0.0,0.0,0.0,152.84670703919375,1,3
2023-06-10,188.68966221469321,167.37471316655973,225.6780923084034,188.68966221469321,188.68966221469321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0526591,0.0526591,0.0526591,0.0,0.0,0.0,0.0526591,0.0526591,0.0526591,0.030491912427441994,0.030491912427441994,0.030491912427441994,0.1420543018146112,0.1420543018146112,0.1420543018146112,0.07914131061283076,0.07914131061283076,0.07914131061283076,0.0,0.0,0.0,194.44317087090727,1,3
2023-06-11,188.7459863918409,156.7882426544905,214.64542514445594,188.7459863918409,188.7459863918409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0526591,0.0526591,0.0526591,0.0,0.0,0.0,0.0526591,0.0526591,0.0526591,-0.014770926161750228,-0.014770926161750228,-0.014770926161750228,0.10309334050412555,0.10309334050412555,0.10309334050412555,0.07283943333412421,0.07283943333412421,0.07283943333412421,0.0,0.0,0.0,185.9580333635203,1,3
2023-06-12,188.80231056898853,116.23700937770639,173.5829957954258,188.80231056898853,188.80231056898853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23023299290290927,-0.23023299290290927,-0.23023299290290927,-0.05447120678135923,-0.05447120678135923,-0.05447120678135923,0.06760101387844994,0.06760101387844994,0.06760101387844994,0.0,0.0,0.0,145.33378953970572,1,3
2023-06-13,188.8586347461362,119.21123768947366,176.03424516088498,188.8586347461362,188.8586347461362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22145991580509972,-0.22145991580509972,-0.22145991580509972,-0.041517636047641,-0.041517636047641,-0.041517636047641,0.06342052024254127,0.06342052024254127,0.06342052024254127,0.0,0.0,0.0,147.0340173961908,1,3
2023-06-14,188.91495892328388,115.09180498366104,172.4756260405673,188.91495892328388,188.91495892328388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23692073467681066,-0.23692073467681066,-0.23692073467681066,-0.0538208409084906,-0.0538208409084906,-0.0538208409084906,0.06026290623167993,0.06026290623167993,0.06026290623167993,0.0,0.0,0.0,144.15708806373996,1,3
2023-06-15,188.97128310043152,114.89699436725648,173.01428429561358,188.97128310043152,188.97128310043152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24780112365082096,-0.24780112365082096,-0.24780112365082096,-0.06250380000003836,-0.06250380000003836,-0.06250380000003836,0.05806547634921738,0.05806547634921738,0.05806547634921738,0.0,0.0,0.0,142.1439868104072,1,3
2023-06-16,189.02760727757922,119.08962910743764,176.91966208786297,189.02760727757922,189.02760727757922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21945642402545926,-0.21945642402545926,-0.21945642402545926,-0.032834158581468695,-0.032834158581468695,-0.032834158581468695,0.056740534556009414,0.056740534556009414,0.056740534556009414,0.0,0.0,0.0,147.5442845423528,1,3
2023-06-17,189.0839314547269,162.039806421476,219.3567117751621,189.0839314547269,189.0839314547269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0526591,0.0526591,0.0526591,0.0,0.0,0.0,0.0526591,0.0526591,0.0526591,0.0075293233866110115,0.0075293233866110115,0.0075293233866110115,0.14205430181478268,0.14205430181478268,0.14205430181478268,0.05617872157182832,0.05617872157182832,0.05617872157182832,0.0,0.0,0.0,190.5076055218613,1,3
2023-06-18,189.14025563187457,152.28567154498026,214.16607151528498,189.14025563187457,189.14025563187457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0526591,0.0526591,0.0526591,0.0,0.0,0.0,0.0526591,0.0526591,0.0526591,-0.031357433739977694,-0.031357433739977694,-0.031357433739977694,0.10309334050405533,0.10309334050405533,0.10309334050405533,0.056252925755966965,0.056252925755966965,0.056252925755966965,0.0,0.0,0.0,183.20930259833563,1,3
2023-06-19,189.19657980902218,160.09740749675404,219.03527106523464,189.19657980902218,189.19657980902218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239443,0.239443,0.239443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.239443,0.239443,0.239443,0.0,0.0,0.0,-0.00156837000553528,-0.00156837000553528,-0.00156837000553528,-0.05447120678158829,-0.05447120678158829,-0.05447120678158829,0.056822636776052995,0.056822636776052995,0.056822636776052995,0.0,0.0,0.0,188.89984956809985,1,3
2023-06-20,189.25290399568647,118.32887729455062,174.7640693602479,189.25290399568647,189.25290399568647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2271418363479505,-0.2271418363479505,-0.2271418363479505,-0.04151763604758743,-0.04151763604758743,-0.04151763604758743,0.05773859969963693,0.05773859969963693,0.05773859969963693,0.0,0.0,0.0,146.26565184792386,1,3
2023-06-21,189.30922818235072,114.94680910781688,172.98161568570657,189.30922818235072,189.30922818235072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23833602077311514,-0.23833602077311514,-0.23833602077311514,-0.05382084090849007,-0.05382084090849007,-0.05382084090849007,0.05884762013537492,0.05884762013537492,0.05884762013537492,0.0,0.0,0.0,144.1900200417396,1,3
2023-06-22,189.36555236901498,115.15372474246342,172.16615105983536,189.36555236901498,189.36555236901498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24586923122542118,-0.24586923122542118,-0.24586923122542118,-0.06250379999996152,-0.06250379999996152,-0.06250379999996152,0.05999736877454034,0.05999736877454034,0.05999736877454034,0.0,0.0,0.0,142.80638958746803,1,3
2023-06-23,189.4218765556793,118.79599708613802,178.03062330808615,189.4218765556793,189.4218765556793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2151559224227416,-0.2151559224227416,-0.2151559224227416,-0.032834158581432044,-0.032834158581432044,-0.032834158581432044,0.06104103615869045,0.06104103615869045,0.06104103615869045,0.0,0.0,0.0,148.66663797829543,1,3
2023-06-24,189.47820074234355,163.02079529871713,220.71705838400874,189.47820074234355,189.47820074234355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433628,-0.2433628,-0.2433628,0.0526591,0.0526591,0.0526591,0.0,0.0,0.0,0.0526591,0.0526591,0.0526591,0.013192297411282597,0.013192297411282597,0.013192297411282597,0.1420543018148197,0.1420543018148197,0.1420543018148197,0.061841695596462874,0.061841695596462874,0.061841695596462874,0.0,0.0,0.0,191.97785351949125,1,3
